filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
ukrainian(11).wav,0.23079386353492737,0.1098780557513237,2648.9683386033935,2491.648065309397,5220.485099107488,0.13631474639609134,-220.45648193359375,59.33058547973633,-30.745594024658203,-22.14971351623535,4.505119323730469,-0.05483337864279747,1.0972590446472168,-7.163645267486572,-16.171735763549805,6.386113166809082,-1.66991126537323,0.7180842161178589,-0.8163918852806091,8.4281587600708,-6.630308151245117,-3.1688594818115234,-12.288776397705078,3.6485464572906494,1.12833571434021,-10.87967586517334,ukrainian
ukrainian(110).wav,0.23831170797348022,0.0884258821606636,3104.463812145513,2665.192529432309,6349.636604616147,0.15010302280863003,-172.31361389160156,35.46498107910156,-19.884485244750977,-4.735864639282227,-23.31717872619629,-4.9503350257873535,-15.641944885253906,-3.4404025077819824,-19.89093017578125,5.879685878753662,-5.543688774108887,-0.9851364493370056,-10.881536483764648,-7.814035892486572,-11.929754257202148,-3.574906587600708,1.7053768634796143,8.428370475769043,11.799392700195312,17.74644660949707,ukrainian
ukrainian(111).wav,0.3726308047771454,0.11456147581338882,2818.1957707529696,2542.8353064610255,5628.107634269785,0.13754829902767027,-239.3123779296875,44.04329299926758,1.2811638116836548,16.9541072845459,1.3587610721588135,-1.7413721084594727,-8.70873737335205,-0.4829941391944885,-5.350839614868164,-2.773185968399048,-9.70249080657959,0.949329674243927,0.41562125086784363,-5.175399303436279,-3.780668020248413,1.4239877462387085,-5.585643291473389,-1.3138484954833984,-4.438417434692383,-4.024587154388428,ukrainian
ukrainian(112).wav,0.22624841332435608,0.10801931470632553,2565.8786065015056,2328.018457822199,4750.896271980215,0.1316885461010062,-182.5834197998047,64.64790344238281,-48.509246826171875,-21.698169708251953,-15.876020431518555,-32.112693786621094,3.215181589126587,-9.213865280151367,-10.054272651672363,23.125160217285156,-19.954572677612305,-3.7902636528015137,-5.25286340713501,-12.613471031188965,-5.551525592803955,-6.859112739562988,-2.384237051010132,4.8306474685668945,5.9387617111206055,16.304086685180664,ukrainian
ukrainian(113).wav,0.3310583829879761,0.08536235243082047,2808.140355695766,2585.666884289166,5568.974658505466,0.12955099288893188,-278.7171630859375,39.99768829345703,-18.898874282836914,0.928501546382904,-2.5224475860595703,-16.076480865478516,-0.30580851435661316,-8.279881477355957,-13.708104133605957,2.3278567790985107,-11.5711669921875,-3.6288328170776367,-7.4914655685424805,-1.6419706344604492,-3.751368761062622,-2.288770914077759,-4.453686714172363,-0.04307334125041962,-6.425719261169434,-0.9203421473503113,ukrainian
ukrainian(114).wav,0.2948177456855774,0.15171054005622864,2977.645796445219,2861.9438347666173,6545.527086759868,0.12003366570723684,-122.3187255859375,60.86277389526367,13.785533905029297,11.979657173156738,-8.165074348449707,-9.915419578552246,-13.980729103088379,-8.690658569335938,-21.72904396057129,1.0905001163482666,-18.744625091552734,7.1315598487854,-7.762643337249756,-5.438082218170166,9.427572250366211,-7.784454822540283,-3.799206018447876,3.7154929637908936,-8.62576675415039,5.3277974128723145,ukrainian
ukrainian(115).wav,0.26480433344841003,0.13054148852825165,2790.071160503824,2138.6430032471067,4876.128848049294,0.16710594342589008,-126.7261734008789,30.126602172851562,-75.21357727050781,0.17110389471054077,-25.37224006652832,-21.835529327392578,-15.93856430053711,-12.101396560668945,-8.617939949035645,-5.1772074699401855,-17.462230682373047,-1.9572196006774902,-4.726512432098389,9.207347869873047,15.712990760803223,8.436745643615723,21.097517013549805,14.508779525756836,5.848297595977783,10.182284355163574,ukrainian
ukrainian(116).wav,0.25624558329582214,0.06981729716062546,2451.748427776334,2599.2685911560357,5077.985960780283,0.10993848865615326,-246.49066162109375,83.78363037109375,-4.373466491699219,-7.445315361022949,-1.527721643447876,-20.657691955566406,0.48276352882385254,-15.990751266479492,-11.206636428833008,-9.030228614807129,-16.07041358947754,-1.158295750617981,-17.89653205871582,1.3513892889022827,-5.836471080780029,-3.299215793609619,-2.317845344543457,3.729184150695801,3.2976932525634766,7.355630397796631,ukrainian
ukrainian(117).wav,0.3419036567211151,0.0987020879983902,2427.109836750772,2549.1167913262393,5225.051738160313,0.09298583228521672,-300.4235534667969,57.8934440612793,-0.42635682225227356,3.7451138496398926,5.373435974121094,-12.797697067260742,-9.716048240661621,-5.705411434173584,-10.228678703308105,2.384615898132324,-10.87645435333252,0.5938178896903992,-2.1208133697509766,-1.5166438817977905,0.43365398049354553,-6.026655673980713,-4.239180564880371,3.1459219455718994,-5.187658309936523,-1.0824885368347168,ukrainian
ukrainian(118).wav,0.2521195411682129,0.14921888709068298,2386.698966810446,2311.6463544603102,4961.5283316503,0.10373784587848298,-156.87744140625,63.9096794128418,-22.423646926879883,2.8340330123901367,-27.481348037719727,-12.57938003540039,-35.899810791015625,-14.146282196044922,-36.17892074584961,-1.1884946823120117,-3.7261033058166504,0.8285751938819885,1.6738429069519043,-1.3169903755187988,3.041283369064331,-4.663527965545654,-12.164544105529785,5.07520866394043,-6.668180465698242,-9.101988792419434,ukrainian
ukrainian(119).wav,0.2964622974395752,0.04062988609075546,2164.9878906379686,2357.328017730493,4428.439888496517,0.09071600474071208,-377.47686767578125,78.93868255615234,-6.9486002922058105,4.4017181396484375,3.2858893871307373,-14.687621116638184,1.729992151260376,-6.494438648223877,-11.750666618347168,4.8462300300598145,-1.9973762035369873,-1.2684948444366455,-10.727460861206055,-5.25286865234375,3.0223424434661865,-2.6921801567077637,-5.855975151062012,5.185233116149902,-2.4758262634277344,-0.05836170166730881,ukrainian
ukrainian(12).wav,0.2394750416278839,0.08609294891357422,2684.431046808526,2498.6345734134734,5375.009164721604,0.13522367211687306,-224.6827850341797,54.78644943237305,-28.1517333984375,-13.526649475097656,-8.50772476196289,-5.826682090759277,-13.141253471374512,-7.35037899017334,-11.101914405822754,6.330038070678711,-11.615272521972656,-10.200133323669434,-5.568988800048828,-1.3012914657592773,7.082548141479492,9.422687530517578,12.38902759552002,19.301992416381836,12.63397216796875,9.386482238769531,ukrainian
ukrainian(120).wav,0.2640826404094696,0.1359698623418808,2456.498420000152,2413.1629832444264,5205.685188600522,0.1169237071884675,-140.02691650390625,80.14422607421875,-6.275240898132324,0.926023006439209,-15.122925758361816,6.657864570617676,-20.103073120117188,-2.3586370944976807,-24.818161010742188,-9.565409660339355,-1.086228847503662,-3.4729933738708496,-8.318763732910156,-7.9065351486206055,-1.017189860343933,-5.479220390319824,-11.220780372619629,-3.6960864067077637,-0.9733856320381165,-7.294499397277832,ukrainian
ukrainian(121).wav,0.3153752088546753,0.11282642930746078,2671.8225498023476,2477.647308481592,5441.0420987628195,0.13332156721652477,-210.27951049804688,56.585060119628906,-12.673460960388184,14.117874145507812,-12.082806587219238,2.939802646636963,-10.911422729492188,-12.370855331420898,-13.218124389648438,-8.456077575683594,-9.544955253601074,-2.6056132316589355,-7.9310102462768555,-0.8019029498100281,2.726012945175171,-2.189051866531372,-2.764867067337036,2.050179958343506,-2.2650599479675293,-0.2153715193271637,ukrainian
ukrainian(122).wav,0.2908620536327362,0.10879189521074295,2884.2804247732142,2514.016114109295,5745.9735882171535,0.14344282120743035,-150.87460327148438,57.71574020385742,-34.24519729614258,-0.20742107927799225,-9.13803482055664,-25.91886329650879,-9.010377883911133,-14.176284790039062,-20.79432487487793,-2.6806046962738037,-20.55393409729004,-2.367499589920044,-6.746796131134033,-4.287352561950684,0.8930003643035889,-6.822292804718018,-3.1658823490142822,0.034115251153707504,-2.777036666870117,-0.09394709020853043,ukrainian
ukrainian(123).wav,0.34373563528060913,0.16629591584205627,2899.7873261640802,2574.8675278986057,5837.164703463623,0.15080369884384676,-95.03274536132812,55.753700256347656,-16.91558837890625,-0.6017924547195435,-19.28756332397461,-8.64323902130127,-4.997582912445068,-2.5448696613311768,-13.775274276733398,-8.745360374450684,-16.40249252319336,-5.264756679534912,-6.382935047149658,-9.599297523498535,-8.456741333007812,2.841001510620117,-13.568498611450195,-1.9358363151550293,-1.029856562614441,-7.80792760848999,ukrainian
ukrainian(124).wav,0.26631712913513184,0.13190434873104095,3199.510553094706,2955.784232686412,6979.232797534104,0.14234116498161764,-175.3579559326172,44.263084411621094,6.346258640289307,-2.165870428085327,-6.567362308502197,-18.80697250366211,-9.621541023254395,-17.424970626831055,-18.410341262817383,0.9055695533752441,-20.564697265625,-6.313506126403809,-12.425138473510742,-1.3731013536453247,-8.593290328979492,-8.201229095458984,-4.951536655426025,-3.476029634475708,-8.421905517578125,-0.3761752247810364,ukrainian
ukrainian(125).wav,0.3105766773223877,0.045990124344825745,2350.4824138767294,2488.7609120247794,4678.246711282169,0.10977635811726007,-298.8380126953125,92.3095703125,6.741322040557861,-16.049392700195312,10.598767280578613,-6.680438995361328,-15.20360279083252,5.420322418212891,-15.82126522064209,-1.6898163557052612,2.802107810974121,1.4917805194854736,-1.6834969520568848,10.075572967529297,1.7294213771820068,6.54023551940918,-5.453507900238037,4.9708991050720215,-0.20825795829296112,-4.191076755523682,ukrainian
ukrainian(126).wav,0.23074212670326233,0.06407849490642548,2554.570682793526,2084.341877679747,4323.290524320337,0.15162833482488391,-316.5903625488281,57.43069076538086,-24.234477996826172,-21.969173431396484,1.828297734260559,18.80306625366211,14.032942771911621,-7.517468452453613,-18.40085220336914,-3.030536413192749,2.2843146324157715,5.110987186431885,-9.427678108215332,-2.3180768489837646,0.8059399724006653,5.147144794464111,1.8293063640594482,1.4742461442947388,-0.5845206379890442,7.258758068084717,ukrainian
ukrainian(127).wav,0.3577089011669159,0.10032900422811508,2632.6891632933857,2436.740667457026,4942.261781485826,0.13124070300406346,-214.0230255126953,67.44587707519531,-16.132421493530273,15.905037879943848,17.68052101135254,-13.871907234191895,3.680407762527466,0.5437202453613281,-16.888202667236328,7.0721001625061035,-10.09604263305664,-1.8042532205581665,-3.8166279792785645,-2.771933078765869,-3.5297329425811768,0.062042612582445145,-11.340246200561523,-1.2520681619644165,-5.60149621963501,-6.484864711761475,ukrainian
ukrainian(128).wav,0.2494155615568161,0.1238875761628151,1986.8265317759303,2132.2773661965443,3723.577484036378,0.08878404363390092,-263.8859558105469,75.75324249267578,-25.6658878326416,-1.1181628704071045,-7.919653415679932,-9.261969566345215,-1.4498398303985596,-16.369121551513672,-1.1576179265975952,-8.965071678161621,-11.85750675201416,-8.268458366394043,-8.18273639678955,-0.46289998292922974,-12.039461135864258,-2.390103816986084,7.992905616760254,4.777680397033691,9.958123207092285,12.515393257141113,ukrainian
ukrainian(129).wav,0.31265726685523987,0.12645931541919708,2465.555762707874,2254.792586514039,4715.1131550224945,0.13175354948722912,-156.66525268554688,78.00302124023438,-25.47801971435547,4.440556526184082,-15.910192489624023,-17.493553161621094,-10.160882949829102,-7.33167839050293,-23.216087341308594,6.352466583251953,-7.61166524887085,-4.049711227416992,2.1330642700195312,-6.366100788116455,-3.2062582969665527,1.1136523485183716,-11.105864524841309,-3.1969354152679443,-2.4601056575775146,-9.201960563659668,ukrainian
ukrainian(13).wav,0.2679327130317688,0.12002983689308167,2223.10467228529,1993.1931087778348,4103.850184579383,0.1191266417134288,-175.52490234375,74.71966552734375,-46.48777389526367,6.087186336517334,-27.77818489074707,-12.651317596435547,-23.60667610168457,-0.5794662833213806,-6.37122917175293,7.131767749786377,-6.007387638092041,-1.258374810218811,-5.006158351898193,-1.0605040788650513,-6.450679779052734,-2.9835867881774902,2.141782522201538,5.352012634277344,-0.6052595973014832,8.06569766998291,ukrainian
ukrainian(130).wav,0.22816799581050873,0.0754794329404831,1757.708768316908,1769.925010658863,2982.115300890093,0.10188411559113777,-235.5863800048828,119.04340362548828,-51.03146743774414,-17.32958984375,-8.332463264465332,-14.632414817810059,3.0747148990631104,-20.827436447143555,1.4415887594223022,-1.8590896129608154,-13.142142295837402,-2.0882441997528076,-16.817575454711914,14.972715377807617,1.8035892248153687,2.8612000942230225,8.050243377685547,10.454094886779785,5.134394645690918,1.9189634323120117,ukrainian
ukrainian(131).wav,0.32800614833831787,0.08717290312051773,2225.6218587597896,2368.36142763764,4567.93071168126,0.09568763000677244,-258.9355773925781,74.27007293701172,3.453989028930664,13.83389663696289,-0.8883718252182007,7.401665210723877,-4.061188697814941,-13.053544998168945,-8.382363319396973,-3.4107491970062256,-11.348115921020508,-0.6165474653244019,-5.878104209899902,-7.9888105392456055,0.0478096604347229,-1.3133342266082764,-10.52619457244873,-5.872116565704346,-3.10662841796875,-2.540651798248291,ukrainian
ukrainian(132).wav,0.266511470079422,0.06607642769813538,2686.6094324368933,2526.0937823498775,5040.419521272736,0.13551618735487617,-274.7410888671875,59.145294189453125,-15.865815162658691,-17.97572898864746,-15.206793785095215,-14.173931121826172,2.93965482711792,-26.76389503479004,-8.375083923339844,-7.074574947357178,-16.60284423828125,-4.077038288116455,-13.291909217834473,14.774946212768555,9.752803802490234,10.74889087677002,12.208244323730469,9.838050842285156,1.3506689071655273,7.784409523010254,ukrainian
ukrainian(133).wav,0.3582031726837158,0.12825414538383484,2704.5649565368735,2491.802816193282,5335.6594026642315,0.13550258199496903,-157.41038513183594,66.144287109375,-7.357722759246826,11.73659610748291,-9.21326732635498,-8.252764701843262,-7.177694320678711,-5.617204189300537,-18.274707794189453,6.61661434173584,-6.731040954589844,-2.809494972229004,0.22810666263103485,0.9165874123573303,-4.2794928550720215,2.726511001586914,-6.746392250061035,0.35577359795570374,-6.195829391479492,-2.3373026847839355,ukrainian
ukrainian(134).wav,0.27185994386672974,0.11561578512191772,2493.9460273537843,2402.9804475723877,4878.062169692095,0.12081899731520898,-141.275146484375,70.8938217163086,-30.693401336669922,4.140277862548828,-14.348020553588867,-21.253477096557617,-12.061970710754395,-18.6761474609375,-13.171249389648438,-4.856699466705322,-11.400940895080566,-5.138984680175781,-12.239773750305176,3.123365879058838,-9.244514465332031,0.035221632570028305,0.32609912753105164,6.283193111419678,1.6334534883499146,4.672187328338623,ukrainian
ukrainian(135).wav,0.40885722637176514,0.1011633351445198,2333.1651134450735,2555.077311426303,4993.3448059270995,0.08299836433339783,-277.3875427246094,73.25511169433594,0.3822191655635834,7.435049533843994,11.206579208374023,-2.177072525024414,-2.864091157913208,3.9429590702056885,-6.801601409912109,3.5087058544158936,2.07603120803833,-1.1455875635147095,-6.166484832763672,2.4340248107910156,-8.0431489944458,4.789846420288086,-7.052791595458984,-6.099360466003418,-2.3859667778015137,-3.2973012924194336,ukrainian
ukrainian(136).wav,0.22224944829940796,0.04967353492975235,2164.993820692129,2298.8620401758885,4379.831849089348,0.09188001886609908,-264.91119384765625,86.3511962890625,-15.451498031616211,-5.5369133949279785,-11.902767181396484,1.0258985757827759,-7.863840579986572,-5.228311538696289,-26.3829402923584,-6.421178340911865,-3.888427257537842,-9.478435516357422,-14.053600311279297,-8.006448745727539,-7.499435901641846,-2.451467514038086,-5.128817081451416,7.705746173858643,6.423280715942383,13.5902099609375,ukrainian
ukrainian(137).wav,0.28861725330352783,0.138179749250412,2469.433929606729,2441.5683238888187,4950.036734471749,0.11617201105359908,-186.77603149414062,72.419677734375,-5.509278774261475,-3.777419328689575,-5.33158540725708,-1.765787124633789,-18.334341049194336,-3.902296781539917,-23.9834041595459,-6.75132417678833,-6.157680988311768,-10.9075927734375,-13.650062561035156,-3.4562454223632812,-2.2424607276916504,-7.035619735717773,-12.928898811340332,-0.8657384514808655,-7.496850490570068,-8.923717498779297,ukrainian
ukrainian(138).wav,0.2584712505340576,0.13766522705554962,2356.205944526431,2442.0934575863316,4720.046458524816,0.10793812282314241,-163.51107788085938,84.26692199707031,2.653920888900757,12.923043251037598,10.63463306427002,1.5645251274108887,-11.82481861114502,-2.514226198196411,-17.42621421813965,-4.238679885864258,-4.1933393478393555,-8.724452018737793,0.7586542963981628,1.2721482515335083,-1.2119978666305542,4.270700454711914,-8.094582557678223,-4.311568260192871,-1.939513921737671,-4.258941173553467,ukrainian
ukrainian(139).wav,0.373514860868454,0.10505107045173645,1943.7969758534468,2325.1788769352156,4034.1422727602553,0.07564013218363003,-243.68972778320312,97.10009765625,4.146256446838379,7.4981207847595215,9.682717323303223,0.4857037365436554,-6.775956153869629,4.039310932159424,-6.832142353057861,-0.5141611099243164,4.197377681732178,0.25596433877944946,-6.171070575714111,-1.3349515199661255,-1.3507159948349,0.5616640448570251,-3.962695598602295,-2.3704605102539062,-0.058958545327186584,0.9374820590019226,ukrainian
ukrainian(14).wav,0.3185576796531677,0.14661866426467896,3177.8087262454146,2827.9618927842535,6607.7100440813665,0.14990007619001547,-163.96478271484375,40.33761978149414,-12.672414779663086,-1.697646141052246,-2.4587185382843018,-3.887803077697754,-6.573232173919678,-7.418850898742676,-6.588284969329834,-7.780049800872803,-12.250860214233398,-4.402451992034912,-10.068055152893066,-9.92485237121582,-4.392159461975098,-6.611645698547363,-11.556333541870117,0.07557456195354462,-4.525604724884033,0.1884370744228363,ukrainian
ukrainian(140).wav,0.34293022751808167,0.0880170688033104,2451.4019159678087,2485.3844273017003,5119.344044026945,0.11496226780185759,-221.4185791015625,76.5146255493164,-12.403301239013672,-8.19506549835205,-8.28565788269043,-3.5133635997772217,-6.037731647491455,-3.0551388263702393,-24.461153030395508,-2.9906411170959473,7.594430923461914,3.284858465194702,1.5819859504699707,-3.9037322998046875,-5.028585910797119,2.9922916889190674,-11.528379440307617,-2.9872233867645264,-3.493736505508423,-6.0194573402404785,ukrainian
ukrainian(141).wav,0.284742534160614,0.015514394268393517,2698.215936410512,2394.002012381456,5599.032810081269,0.13886310589202785,-375.66064453125,67.83130645751953,-12.225886344909668,3.7351973056793213,-33.807159423828125,18.70911407470703,-20.949857711791992,-0.35430246591567993,-6.263751983642578,-9.088920593261719,0.5350313186645508,-5.78940486907959,-4.421835899353027,-4.957693576812744,2.979983329772949,-1.5954854488372803,-8.729643821716309,5.190019130706787,-8.320911407470703,-2.526925802230835,ukrainian
ukrainian(142).wav,0.28397536277770996,0.05418463796377182,2497.335214321428,2362.5437965478222,4887.387113305437,0.12336244376451239,-306.7783508300781,71.71980285644531,-20.78850555419922,12.966973304748535,-5.532214641571045,-26.980478286743164,-9.5430908203125,-24.689619064331055,-8.708669662475586,1.440543293952942,-17.24066162109375,-2.4814164638519287,-4.635418891906738,-7.748051643371582,-3.9181199073791504,-8.96086311340332,-10.687223434448242,-1.0913821458816528,-3.3092727661132812,3.97855806350708,ukrainian
ukrainian(143).wav,0.2940649390220642,0.12569481134414673,3002.497755135131,2545.465166351444,5868.422847783233,0.15541667170568885,-148.35549926757812,46.25524139404297,-21.359113693237305,-3.2138020992279053,-11.286845207214355,-2.512869119644165,-18.300512313842773,-7.778807163238525,-18.757139205932617,-1.8361196517944336,-2.3730783462524414,1.9454506635665894,-9.54610824584961,-4.74151086807251,1.9770209789276123,-5.780493259429932,-9.751943588256836,8.005365371704102,-5.546459197998047,-0.9989959597587585,ukrainian
ukrainian(144).wav,0.29487600922584534,0.1405816227197647,2437.8914938193457,2440.928265409366,4900.162036057227,0.11685719209558823,-104.7861099243164,79.01421356201172,-31.633840560913086,-18.81914520263672,-13.732275009155273,-10.027270317077637,-15.446232795715332,-11.674927711486816,-19.305007934570312,-6.896727085113525,-11.42451286315918,-8.997420310974121,-11.004844665527344,-6.950174808502197,-2.647951602935791,-4.1825761795043945,-12.21798038482666,-0.7450622916221619,-9.811609268188477,-8.969480514526367,ukrainian
ukrainian(145).wav,0.2350313365459442,0.13197435438632965,2078.234769313542,2199.994582339854,4047.933856031105,0.09604477070433437,-217.7947540283203,84.57376861572266,-13.43486213684082,-8.568992614746094,-10.444332122802734,-14.412384033203125,-6.283806800842285,-11.328415870666504,-25.982065200805664,5.892390727996826,-9.245330810546875,-4.97451114654541,-9.41905689239502,-5.057883262634277,5.309290409088135,-3.743870735168457,-3.938805341720581,5.6166558265686035,-1.2898133993148804,1.6246356964111328,ukrainian
ukrainian(146).wav,0.33603644371032715,0.06434859335422516,2648.0847059417883,2388.2577724215735,5073.58598738632,0.14459322997291021,-217.87876892089844,69.19802856445312,-22.34447479248047,9.63424301147461,-15.334209442138672,-14.754849433898926,-8.371282577514648,-1.6043164730072021,-15.242433547973633,4.430112361907959,-16.741153717041016,-11.54314136505127,-1.5485546588897705,-7.6089186668396,-1.6612303256988525,-3.1337966918945312,2.239567756652832,0.32196757197380066,-4.584805965423584,2.7168028354644775,ukrainian
ukrainian(147).wav,0.4841676950454712,0.0019002329790964723,3110.568074626241,3110.078526930203,7164.1733458905765,0.1260018835864938,-497.8744201660156,62.08699035644531,12.315886497497559,19.35906982421875,6.161652088165283,2.4513680934906006,0.16913238167762756,6.205611705780029,0.007779077161103487,1.8486592769622803,-2.82949161529541,3.353940486907959,-1.5474305152893066,0.5153535604476929,-0.3586863875389099,7.590692043304443,0.7682295441627502,5.117683410644531,1.571654200553894,5.222631931304932,ukrainian
ukrainian(148).wav,0.5445343852043152,0.0021044088061898947,2319.5687273038047,2679.2448275308584,5339.284380744485,0.06733103654702012,-510.02081298828125,84.36941528320312,-1.8696402311325073,17.486282348632812,2.754634380340576,10.245451927185059,2.4839160442352295,9.828360557556152,1.6749329566955566,6.717737674713135,1.6290603876113892,6.566049575805664,0.33066326379776,1.6809686422348022,0.2453882098197937,6.977179050445557,2.8815228939056396,5.729611396789551,-0.911978542804718,3.2369236946105957,ukrainian
